id,df_feature_0_1_2_3,df_feature_12_13_14,df_feature_21_24,df_feature_21_25,df_feature_21_26,df_feature_22_21_26
3496,150.6,431.62,403.074,138.928,1576.65,0.0881616084736625
3497,105.06,419.95,405.175,140.125,1643.5,0.08518405841192576
3498,167.92000000000002,258.81,409.05999999999995,141.02399999999997,1559.3999999999999,0.09041939207387457
3499,118.01,400.56,376.975,125.80000000000001,1419.5,0.08876364917224375
3500,156.56,405.19000000000005,445.924,154.056,1807.8000000000002,0.08518641442637459
3501,173.14,291.93,421.81100000000004,142.127,1535.52,0.09247681567156403
3502,157.43,349.55,436.89200000000005,141.966,1553.5,0.09140650144834245
3503,161.58,460.59000000000003,461.244,150.024,1729.0,0.08675534991324466
3504,126.70999999999998,384.97,399.135,137.10399999999998,1546.9299999999998,0.08856250767649475
3505,123.17,321.14,377.99399999999997,124.83,1449.78,0.08621997820358951
3506,145.12,486.01,456.19200000000006,161.04000000000002,1863.8400000000001,0.08638080521933213
3507,254.17,535.33,494.76,167.01000000000002,1920.9,0.08693841428497058
3508,150.37,271.33,444.88899999999995,150.76500000000001,1793.31,0.08420183905738551
3509,173.56,447.53999999999996,455.031,150.822,1703.1599999999999,0.08865872848117617
3511,107.61999999999999,338.43,378.88400000000007,122.08000000000001,1403.92,0.08689953843523847
3512,95.46,345.25,411.06,134.81,1449.76,0.09311886105286392
3513,161.45,464.53,474.24,152.88,1679.6000000000001,0.09109311740890688
3514,152.83,372.35,425.84999999999997,146.793,1728.4499999999998,0.08504729671092598
3516,123.5,356.72,420.89300000000003,137.839,1512.0800000000002,0.09126501243320459
3517,151.07999999999998,264.05,322.2,90.89999999999999,1273.5,0.07145661562622693
3518,145.42000000000002,425.64,452.01599999999996,164.08800000000002,1873.0800000000002,0.08755632434279367
3519,128.34,377.56,443.784,148.092,1638.36,0.09033423667570009
3520,103.6,331.34999999999997,402.05,135.01999999999998,1444.8,0.09343853820598007
3521,157.26999999999998,448.29,509.808,171.054,1872.6499999999999,0.09131444744079247
3522,154.88,478.46,407.117,136.88699999999997,1492.9099999999999,0.09176708575868607
3523,209.42,542.39,449.78000000000003,155.854,1814.8100000000002,0.08595941172905151
3524,153.20999999999998,301.39,388.91200000000003,130.8,1469.3200000000002,0.0891568889009882
3526,143.09,433.95,429.78000000000003,136.838,1575.8600000000001,0.08693665680961506
3527,200.86,407.15,418.077,146.124,1573.99,0.09275789553936174
3528,150.76999999999998,447.75,384.993,124.80300000000001,1433.25,0.08721437292865865
3529,120.47,590.8,423.099,138.807,1569.33,0.08857283044356509
3531,203.74,373.89,418.979,137.10399999999998,1474.77,0.09289584138543637
3532,113.96000000000001,297.34,409.899,138.123,1506.3899999999999,0.09160974249696295
3533,119.13,378.41,421.776,139.2,1526.56,0.09105439681375119
3534,141.89,348.36,368.063,124.092,1290.71,0.0960711546358206
3535,421.94000000000005,472.31,489.9120000000001,172.072,1923.4800000000002,0.08942125730446897
3536,456.47,363.79,453.18,153.972,1856.4,0.08295625942684766
3538,157.10999999999999,458.52,471.88800000000003,156.07799999999997,1727.82,0.0902871826926416
3539,192.79999999999998,311.21000000000004,458.99999999999994,157.07999999999998,1744.1999999999998,0.09001261323242749
3540,156.10000000000002,490.14,490.17599999999993,166.152,1871.2799999999997,0.08870933264930958
3542,222.43,513.82,496.84499999999997,171.045,1867.9199999999998,0.09154567647436722
3543,151.78,571.0600000000001,438.91200000000003,150.876,1747.52,0.08640816700238052
3544,190.76,399.61,483.0,156.975,1706.25,0.09201465201465202
3545,152.43,413.70000000000005,463.06700000000006,156.09,1594.0100000000002,0.09786638728740722
3546,178.01,491.83,435.035,150.048,1797.45,0.08345155637152633
3547,287.45,457.63,458.964,160.857,1926.99,0.08354999247531124
3548,170.81,423.2,511.252,160.132,1665.16,0.09608686252372144
3549,186.33999999999997,549.35,458.15000000000003,162.19000000000003,1734.6000000000001,0.09339328951919751
3550,232.68,596.28,511.7679999999999,169.832,1885.76,0.09014932971321907
3551,162.26,426.98999999999995,462.075,156.045,1706.8999999999999,0.0913937547600914
3552,126.42,427.85,390.05499999999995,134.041,1482.6399999999999,0.09037932336912535
3553,195.38,570.73,436.8,150.24,1646.3999999999999,0.09110787172011663
3555,148.06,563.52,451.99199999999996,156.772,1766.23,0.08888989542698289
3559,232.52000000000004,556.83,479.94800000000004,162.98,1910.8,0.08530458446723886
3560,83.15,306.72,372.084,126.048,1369.56,0.09200035047752564
3561,201.71,798.0799999999999,492.156,165.726,1880.46,0.08827627282686151
3563,142.83,405.09999999999997,464.061,151.10099999999997,1589.25,0.09501337108699072
3564,194.03,399.18,410.86499999999995,146.055,1615.25,0.09038848475468193
3565,157.84,376.14,427.77000000000004,150.92000000000002,1729.7,0.08729837544082789
3566,491.72,519.97,470.988,160.734,1826.28,0.08815734717567952
3567,195.29,280.26,434.14,150.92000000000002,1705.2,0.08855266244428805
3568,227.52,621.4000000000001,526.875,186.875,2218.75,0.08428169014084506
3569,95.72999999999999,269.05,431.7660000000001,145.91400000000002,1683.2400000000002,0.08673748247427579
3570,264.79,452.48,457.9599999999999,156.22,1824.35,0.08550990763833695
3572,175.23,499.15000000000003,449.82300000000004,148.049,1556.17,0.09510529055308867
3573,149.68,285.82,418.782,133.848,1622.4,0.08259368836291912
3574,97.24000000000001,313.44,399.95,128.826,1359.83,0.09486479927638014
3575,251.32,381.37,449.82,148.96,1621.9,0.09186756273506382
3576,175.33999999999997,580.52,484.00800000000004,165.08800000000002,1827.7600000000002,0.09027443428021183
3577,118.03999999999999,511.31,456.83400000000006,153.811,1722.0700000000002,0.08942725905450997
3578,180.57,324.55,387.90000000000003,121.05,1404.0,0.08618233618233619
3580,161.67,459.0,469.098,157.899,1722.0700000000002,0.09175004500397776
3581,131.19,433.06,473.025,162.75,1811.25,0.08999309868875087
3583,143.92000000000002,486.01,389.09,125.86999999999999,1328.3999999999999,0.09485094850948511
3584,128.94,524.3,493.92,166.992,1987.44,0.0840276939178038
3585,164.97000000000003,366.74,456.816,149.792,1626.8799999999999,0.09220102281667979
3586,169.76,581.1600000000001,483.21,171.99,1943.76,0.08848829073548174
3587,157.95999999999998,416.18,484.17600000000004,165.792,1811.0400000000002,0.09166004063963247
3588,92.02,299.34999999999997,430.825,143.925,1586.5,0.09076583674755752
3589,152.53,461.55999999999995,452.02,156.17000000000002,1673.2499999999998,0.09323173464813986
3590,159.88,435.97,419.969,135.98000000000002,1694.5200000000002,0.08025871633264876
3592,131.92000000000002,373.13,478.09299999999996,155.771,1757.1399999999999,0.08878063216362954
3594,141.26999999999998,367.84,476.89,159.135,1714.95,0.09271407329659756
3595,88.07,315.36,355.887,112.014,1389.15,0.08062484252960443
3596,122.24000000000001,371.02,370.048,123.088,1301.44,0.0945106958446029
3597,158.14999999999998,458.38,494.86,167.86,1847.55,0.09093123325485102
3598,99.29,305.92,333.905,99.93799999999999,1396.33,0.07161630846576383
3599,103.36,315.37,412.214,141.16299999999998,1542.4199999999998,0.0914796229302006
3600,116.32,484.34000000000003,473.166,155.012,1777.76,0.08718837188371883
3602,182.79999999999998,466.85,500.1119999999999,173.88,1920.9599999999998,0.09057971014492755
3603,174.15000000000003,417.76,484.218,162.162,1899.45,0.08528784648187633
3604,179.70000000000002,378.56,458.216,161.036,1788.16,0.0900366857551897
3605,176.97,638.4300000000001,443.93000000000006,158.10500000000002,1833.4,0.08617868441147594
3606,170.68,288.71,422.958,136.047,1445.78,0.09406687047821938
3607,292.90000000000003,469.36,438.06000000000006,151.9,1700.3000000000002,0.08939598894312767
3608,257.03000000000003,547.0,489.95799999999997,170.324,1924.44,0.08864916547151379
3609,131.27,499.53999999999996,454.175,148.773,1610.48,0.09251900054642094
3612,193.11999999999998,556.74,504.546,173.45600000000002,2015.8400000000001,0.0859195174220176
3613,344.58000000000004,415.86,474.18299999999994,158.238,1768.2299999999998,0.08935489161477864
3614,175.07,401.37,409.83599999999996,135.184,1566.04,0.08620469464381497
3615,104.86,276.93,371.908,115.97600000000001,1360.3200000000002,0.08527405316396142
3616,177.17000000000002,440.29999999999995,446.925,153.015,1727.1,0.08858780614903596
3617,252.12,634.59,488.202,166.148,1934.6000000000001,0.08580585133877804
3618,157.93,410.52,463.05600000000004,158.92800000000003,1811.0400000000002,0.08779485820302146
3619,256.23,601.77,477.158,163.99,1819.76,0.09012177429990768
3620,106.22,472.74,395.90100000000007,139.062,1660.2300000000002,0.08372333953729301
3621,322.42,705.14,493.915,166.161,1918.56,0.08652322575264783
3622,124.75,349.24,403.848,134.142,1573.68,0.08515072950027959
3623,137.57,419.78,435.98400000000004,138.88,1582.24,0.08785013651532005
3624,150.76,428.27,459.024,157.20000000000002,1792.0800000000002,0.0876076960849962
3625,290.33,521.22,496.248,172.77599999999998,1926.4799999999998,0.08980108799468461
3626,222.95,338.29999999999995,474.168,161.736,1887.84,0.08581235697940504
3627,161.63,461.70000000000005,452.985,154.025,1717.0,0.0896913220733838
3628,148.73000000000002,459.32000000000005,494.156,166.023,1878.24,0.08838061163642559
3629,106.00999999999999,441.29,481.185,158.73,1837.05,0.08655180860618927
3630,159.92000000000002,435.22,459.20799999999997,156.16,1659.2,0.0940212150433944
3632,149.21,359.11,418.8059999999999,145.00799999999998,1650.4199999999998,0.08785642442529781
3633,126.17,389.62,424.036,144.77,1597.1399999999999,0.09078728226705236
3634,118.57,424.95000000000005,416.223,140.088,1513.13,0.0925234447800255
3635,129.82,391.13,424.79999999999995,142.072,1576.48,0.09007408910991577
3636,142.28,399.93,422.80800000000005,137.93400000000003,1545.24,0.08930651549273899
3638,121.47,724.1600000000001,484.18500000000006,162.732,1931.0100000000002,0.08441178450655355
3639,174.29,346.40000000000003,391.9599999999999,129.97,1361.1999999999998,0.09550396708786366
3641,385.08,507.86999999999995,412.14799999999997,145.046,1471.36,0.098548281861679
3642,170.32999999999998,475.71999999999997,485.051,162.031,1740.14,0.09309595779649912
3643,148.31,472.53999999999996,483.91999999999996,164.112,1783.1399999999999,0.09197258768240296
3644,185.42000000000002,401.19,418.817,148.204,1655.5700000000002,0.08939519319630096
3645,159.20000000000002,490.46000000000004,443.11800000000005,145.002,1657.89,0.08746056734765273
3646,175.11999999999998,500.34000000000003,416.138,137.004,1533.14,0.08935909310304342
3647,198.63000000000002,453.88,470.925,165.9,1848.0,0.08982683982683982
3648,177.86,421.93,396.17,136.942,1584.68,0.08645278542040033
3649,175.79000000000002,427.08,454.839,162.174,1911.72,0.08474044316113238
3650,118.04,381.25,395.12,132.006,1499.66,0.08801995118893616
3651,199.82,419.28000000000003,419.144,136.828,1415.91,0.09675756227443834
3652,197.80999999999997,468.76,422.22900000000004,136.847,1582.75,0.08655820565471489
3653,136.5,566.59,431.7560000000001,141.77800000000002,1625.2600000000002,0.08737063608284212
3654,133.72,233.01,467.124,153.882,1643.4,0.09370816599732262
3655,176.50000000000003,362.12,435.04499999999996,144.045,1605.35,0.0897000654062977
3656,136.72,339.89,408.02,138.92,1568.6,0.08861405074588806
3657,140.36,249.22000000000003,395.80799999999994,134.064,1541.28,0.08694072459254645
3658,212.88,517.5799999999999,443.89500000000004,148.975,1696.8,0.08781235266383781
3659,134.89000000000001,434.08,441.77400000000006,141.912,1560.0600000000002,0.09102214017409586
3660,252.34,501.86,492.8469999999999,164.1,1821.51,0.09003519058363665
3661,162.76,421.48999999999995,441.892,154.88,1698.84,0.09123872760236397
3662,117.27,310.03,409.092,133.095,1517.75,0.08762971503870862
3663,320.9,503.38,433.2,141.075,1548.5,0.09105586051017113
3665,210.90999999999997,416.63,459.08500000000004,160.066,1713.5900000000001,0.09337122648941695
3666,152.17000000000002,438.05,455.90599999999995,154.83599999999998,1720.3999999999999,0.09009532666821671
3667,189.19,525.91,438.77,147.89999999999998,1661.4099999999999,0.08908096135210454
3668,220.86,363.88,434.88,149.943,1562.8500000000001,0.09597850081581726
3669,222.12,575.15,412.854,140.778,1616.3400000000001,0.0872341215338357
3670,129.74,358.25,420.897,138.928,1508.1000000000001,0.09216895431337443
3671,172.89000000000001,455.98,439.956,148.104,1626.24,0.09100747737111374
3672,155.02999999999997,394.12,450.036,146.77200000000002,1589.22,0.09249820666742176
3673,203.01999999999998,422.5,424.8,147.15,1557.0,0.09441233140655106
3674,174.62,479.85,481.98,161.214,1850.36,0.0870100953328001
3675,120.6,318.63,398.97,132.132,1419.99,0.09295840111550081
3676,188.60999999999999,381.94,460.798,156.154,1619.02,0.09635458487233017
3677,165.81,464.09,351.18600000000004,121.176,1290.3000000000002,0.09377664109121908
3679,90.02,336.2,431.894,146.102,1548.04,0.0943128084545619
3681,188.46999999999997,423.96999999999997,529.268,173.148,2007.78,0.08616481885465539
3682,180.38000000000002,511.0,510.71999999999997,172.14000000000001,1920.9,0.08954136082044874
3683,190.92,404.61,443.075,148.011,1599.86,0.0925080944582651
3684,161.17000000000002,359.9,469.136,163.014,1872.24,0.08706148784343888
3685,110.36000000000001,394.90999999999997,425.831,143.221,1609.44,0.08885078039566557
3686,233.23000000000002,508.55,479.95200000000006,172.12800000000001,1890.24,0.09099373624513289
3687,135.87,345.46999999999997,419.796,139.932,1558.4399999999998,0.08983342316675651
3688,173.51,547.65,391.079,133.80200000000002,1540.0700000000002,0.08700903205698442
3689,146.81,377.08,387.198,122.04199999999999,1382.85,0.08822359619626136
3690,131.25,369.64000000000004,418.0350000000001,141.82500000000002,1581.0000000000002,0.08981657179000631
3691,338.6,397.28000000000003,411.775,136.045,1501.5,0.09057609057609058
3693,158.45000000000002,545.53,432.94300000000004,149.02200000000002,1675.28,0.08894035623895707
3694,153.82,414.15,396.048,129.786,1462.8799999999999,0.08886579897189108
3695,214.84,492.79999999999995,461.187,155.952,1733.94,0.0899685110211426
3696,216.74,516.34,465.99,163.17,1715.0000000000002,0.09504373177842565
3697,158.81,398.96999999999997,418.07,143.075,1658.6999999999998,0.08621209380840418
3698,177.96,377.51,452.21399999999994,152.81,1750.84,0.08738662584816431
3699,164.62,515.48,435.865,149.996,1675.28,0.0895372713815004
3700,109.77,575.1700000000001,415.893,140.82899999999998,1596.69,0.0883076865265017
3701,237.11999999999998,364.66,467.25,159.132,1815.6,0.08757435558493061
3702,534.63,602.75,507.21299999999997,171.976,1969.59,0.08732781949542799
3703,124.96000000000001,474.28000000000003,466.21799999999996,155.052,1768.2299999999998,0.08765827974867524
3704,125.89,507.07,469.2,155.04,1682.9999999999998,0.09209744503862152
3705,183.94,318.98,397.782,134.849,1528.8899999999999,0.0882993544336087
3706,321.87,459.90999999999997,458.784,152.928,1768.2299999999998,0.08652720517127298
3707,156.82000000000002,340.15999999999997,446.10600000000005,150.199,1676.64,0.08946464357286
3708,163.25000000000003,520.02,444.0590000000001,152.78900000000002,1762.95,0.08678635242065855
3709,174.39,310.32,441.23199999999997,146.23399999999998,1674.86,0.08717146507767815
3710,206.05,508.61,463.75,168.01,1918.6,0.08756384863963307
3711,211.46,411.65000000000003,507.21299999999997,167.909,1923.11,0.08735849743384415
3712,455.33000000000004,714.02,481.984,163.74400000000003,1849.6000000000001,0.08866782006920415
3715,108.48,248.59000000000003,368.16,119.808,1356.16,0.08848513449740443
3716,230.17000000000002,461.04999999999995,468.14,153.066,1720.02,0.08895245404123207
3717,202.07999999999998,557.6800000000001,488.988,167.042,1976.76,0.08448167708775976
3718,183.68,394.16,411.012,143.994,1631.0,0.08828939301042306
3719,158.84,464.24,400.02899999999994,138.21599999999998,1528.35,0.09029345372460497
3720,93.77000000000001,304.72,417.21999999999997,134.78,1490.3999999999999,0.09057971014492755
3722,240.00999999999996,300.72,430.03200000000004,149.792,1731.04,0.08665311026897125
3723,271.46000000000004,406.11,365.19,114.996,1631.6999999999998,0.07047864190721334
3724,191.48,544.73,469.796,156.25599999999997,1706.4799999999998,0.09141624865219634
3725,163.88,620.8399999999999,449.82,151.011,1542.24,0.09790953418404398
3726,293.91999999999996,456.13,468.06,158.172,1818.44,0.08688766195200281
3727,171.93999999999997,287.2,406.902,138.40800000000002,1489.2,0.09293580445876981
3728,194.41,471.5,474.20400000000006,159.96,1744.0800000000002,0.09173891105912572
3729,155.45999999999998,619.09,441.875,155.035,1772.55,0.08744464190008745
3730,146.45,336.16999999999996,368.918,125.972,1394.69,0.09034265679111486
3731,165.42000000000002,318.49,480.97200000000004,173.23600000000002,1936.8,0.08932259396943412
3732,138.41,404.89,337.03200000000004,104.19000000000001,1399.77,0.07429792037263265
3734,111.55,407.87,428.175,143.055,1653.3,0.08649367930805056
3735,174.15,532.4300000000001,480.883,156.821,1698.46,0.09243667793177349
3736,211.09,419.12,468.066,153.12599999999998,1775.61,0.08616757058137767
3737,172.42000000000002,525.21,433.348,142.00400000000002,1713.48,0.0826972010178117
3738,94.66000000000001,347.06,453.67999999999995,149.79999999999998,1765.4999999999998,0.08479184367034835
3739,127.81,420.25,432.134,143.213,1651.69,0.0866385338653137
3740,130.67000000000002,457.21999999999997,420.897,140.756,1526.38,0.09217888075053393
3741,95.4,290.69,418.85999999999996,139.932,1563.12,0.08943651159220023
3742,122.95000000000002,310.18,438.016,147.088,1559.04,0.09428879310344827
3743,181.23999999999998,358.5,417.928,142.236,1496.9899999999998,0.0950574152131945
3744,191.71,678.05,475.571,162.403,1809.18,0.08981969732143844
3745,217.73,432.82000000000005,510.86699999999996,170.1,1888.11,0.09003712707416411
3746,124.56,201.78,438.956,149.06,1742.4599999999998,0.08551128863790275
3747,243.97,479.65,510.195,168.935,1870.15,0.0903670828543165
3748,143.86,383.87,473.184,153.76,1616.96,0.09524045121709875
3749,149.89999999999998,485.2,448.09200000000004,152.11800000000002,1647.5400000000002,0.09225876154751932
3750,195.13,538.0500000000001,516.186,175.824,2025.5400000000002,0.08689040947105463
3751,284.92999999999995,529.59,491.18800000000005,170.84799999999998,1955.76,0.08743404098662412
3752,212.20999999999998,414.07,546.738,181.074,1939.66,0.09331532330408422
3753,194.4,485.03,483.072,163.74400000000003,1849.6000000000001,0.08866782006920415
3754,346.79,540.59,495.0,166.2,2010.0,0.08258706467661692
3755,289.38,602.54,445.90400000000005,153.76,1711.2,0.08999532491818607
3756,155.85999999999999,403.71000000000004,479.108,159.04,1650.04,0.09636130033211317
3757,182.96000000000004,222.08,359.15999999999997,114.79999999999998,1312.0,0.08765243902439024
3758,137.46,312.86,416.24,136.972,1592.36,0.08603582104549223
3759,127.01,354.44,432.18000000000006,140.14000000000001,1587.6000000000001,0.08818342151675485
3760,158.81,278.28999999999996,402.05,128.18300000000002,1504.14,0.08509846157937426
3761,135.43,304.9,406.97700000000003,131.95499999999998,1500.12,0.08799296056315495
3762,104.61,423.02,396.90000000000003,138.03300000000002,1534.68,0.08992102588161702
3763,168.28,353.58,430.11,137.052,1550.3400000000001,0.08836771288878567
3764,205.25,470.44,479.02000000000004,168.77100000000002,1966.21,0.0859521617731575
3765,159.19,463.48,531.0,179.95000000000002,2000.1000000000001,0.08999550022498874
3766,233.07999999999998,534.85,486.88000000000005,164.83200000000002,1844.16,0.08947162935970848
3767,217.04999999999998,347.81000000000006,513.876,173.91,1901.7900000000002,0.09149275156563026
3768,269.02,416.90999999999997,451.935,159.885,1752.3,0.09130856588483707
3779,133.63,256.04,410.87,138.016,1525.44,0.09046570169918187
4050,142.23,495.64,441.142,147.21200000000002,1645.0200000000002,0.08936061567640514
4126,177.22,477.27,496.84499999999997,165.07199999999997,1802.76,0.09152632629967383
4127,166.92,326.9,392.05400000000003,129.94799999999998,1467.44,0.0885896527285613
4128,204.37,469.26,512.044,172.731,1889.4199999999998,0.09156249007631972
4129,123.37,370.74,430.78,144.228,1589.84,0.09057515221657526
4130,165.18,414.44,459.135,148.21200000000002,1729.14,0.08559168141388204
4131,227.31,480.45,480.9,158.025,1722.0,0.09175377468060394
4132,172.02,423.74,460.788,156.864,1759.56,0.08922685216758736
4134,188.05,293.66,364.882,119.034,1268.14,0.09383821975491664
4135,157.98000000000002,445.80999999999995,437.05199999999996,141.812,1573.0,0.09027336300063572
4136,173.64,423.63,419.03999999999996,139.2,1593.6,0.08722389558232932
4138,178.27,420.91999999999996,472.192,157.232,1651.68,0.09505473215150634
4140,181.82999999999998,547.87,410.935,140.00699999999998,1408.33,0.09940851931010489
4142,160.01,435.37,349.056,120.192,1320.96,0.09084302325581395
4143,124.68,343.45000000000005,453.792,149.14499999999998,1603.9199999999998,0.09289740136665171
4144,169.86,564.61,483.0,163.875,1955.0,0.08388746803069054
4145,190.87,576.14,483.12800000000004,158.248,1713.48,0.09221000536919019
4146,176.89999999999998,376.93,434.824,146.224,1616.1599999999999,0.09033759033759034
4147,163.96000000000004,458.28,404.902,132.98700000000002,1498.96,0.08872818487484656
4148,244.81,356.92,426.195,146.124,1546.9299999999998,0.09438048263334477
4149,95.17,398.14,390.216,130.988,1538.88,0.08512684549802453
4150,186.25,478.85,421.16200000000003,151.95600000000002,1693.0900000000001,0.08977668050723824
4151,174.57,410.20000000000005,477.97200000000004,163.812,1924.23,0.0852288967535066
4152,326.34,468.78,506.0,177.1,2012.5,0.0879503105590062
4153,197.18,431.8,450.779,160.03400000000002,1764.35,0.09068495479921784
4154,132.5,301.93,404.82,136.188,1572.48,0.08648758648758649
4155,148.86,465.97,429.751,141.03600000000003,1676.0800000000002,0.08412486277504654
4156,141.62,461.74,448.09200000000004,156.00600000000003,1691.2800000000002,0.09223783170143322
4157,192.75,577.97,464.14199999999994,158.826,1763.02,0.09018615784279248
4159,131.32,609.71,504.089,162.88799999999998,1992.91,0.08178994535628804
4160,155.56,468.84999999999997,373.968,123.921,1464.1200000000001,0.08469251154276972
4161,169.16000000000003,297.08,476.194,155.258,1698.46,0.09125914063327956
4162,163.33999999999997,349.92,389.78400000000005,126.004,1408.2800000000002,0.08947084386627659
4163,204.54,554.1,480.788,154.154,1724.8,0.08928571428571429
4165,106.78999999999999,394.90000000000003,440.86,149.14200000000002,1585.22,0.09399326276478974
4166,188.14000000000001,327.47,415.091,147.076,1568.2199999999998,0.09373684814630602
4167,104.13,517.8,405.9,129.888,1574.4,0.08257113821138211
4168,121.10999999999999,326.79999999999995,409.96500000000003,141.78900000000002,1567.38,0.09059704730186681
4169,169.89,431.2,408.078,135.11,1515.98,0.08905130674547157
4170,137.04,330.66999999999996,438.84,144.16,1738.3999999999999,0.08283479061205708
4171,102.1,317.90999999999997,392.21,131.04,1519.7,0.08620122392577483
4172,565.0799999999999,647.88,497.068,173.88799999999998,2002.0,0.08691308691308691
4173,159.39999999999998,478.34000000000003,496.984,165.856,1950.56,0.08510376507259454
4174,224.94000000000003,632.6200000000001,464.75,162.8,1930.5,0.08443408443408443
4175,240.13,582.64,495.9,180.95999999999998,2117.0,0.08549834671705243
4176,153.1,316.52,413.028,137.214,1533.8400000000001,0.08931831220987847
4177,164.46,471.76,448.18800000000005,154.12800000000001,1744.0800000000002,0.0882987018944085
4178,188.91,505.8,420.168,148.092,1731.84,0.08545824094604583
4179,120.17000000000002,328.64,412.96,135.952,1526.56,0.0890891940048213
4180,139.91,437.64,400.95799999999997,139.85899999999998,1511.17,0.09264344845384702
4181,170.15000000000003,379.55999999999995,470.07599999999996,160.992,1769.88,0.09096661920582186
4182,120.03999999999999,312.47,386.142,135.108,1459.5,0.09249743062692703
4183,96.69,280.97,412.848,134.091,1370.5200000000002,0.09777310801739485
4184,100.41000000000001,292.3,378.02,125.86999999999999,1365.3,0.0922874093605801
4185,91.31,332.64,430.22,147.98000000000002,1685.6000000000001,0.08780256288561936
4186,154.85,266.22,412.227,131.052,1555.02,0.08424328947537653
4187,190.08,346.72,432.768,142.00199999999998,1584.24,0.08963288390647882
4188,149.76,288.91,444.15,144.9,1716.75,0.08446191932430465
4189,154.8,504.13,371.081,129.9,1515.5,0.08578027053777632
4190,112.08,321.41999999999996,372.892,126.048,1365.52,0.09227254086355381
4191,101.61,421.47,416.175,143.22000000000003,1599.6000000000001,0.08939734933733433
4192,240.04,498.5,486.20799999999997,164.72,1931.1999999999998,0.08543910521955261
4193,334.12,758.8299999999999,486.735,169.83,1936.95,0.08776684994450037
4194,156.21,362.68,388.89,126.14999999999999,1409.3999999999999,0.08939974457215838
4195,130.61,513.6800000000001,506.88,168.19199999999998,1906.56,0.08811681772406849
4196,130.29,275.65999999999997,415.87,145.14499999999998,1587.95,0.09131269876255549
4197,188.85000000000002,346.99,437.192,146.076,1730.12,0.08438721013571314
4198,95.29999999999998,407.65999999999997,356.96,121.832,1326.96,0.09193947066980165
4200,141.38,529.85,421.92,135.84,1545.6,0.08799171842650104
4201,139.29999999999998,418.72,464.058,158.166,1780.02,0.08876304760620667
4202,115.94,326.71,447.0,149.0,1665.0,0.0894894894894895
4203,150.31,343.91,436.89200000000005,152.00400000000002,1663.44,0.0913769056894147
4204,169.41,546.34,478.82,158.172,1775.3999999999999,0.08899402951447562
4205,144.48,353.34,410.81600000000003,133.952,1460.4800000000002,0.09175065731814197
4206,235.60999999999999,545.72,533.824,179.96800000000002,2048.96,0.08784944557238794
4207,127.87,393.29,379.9599999999999,132.01999999999998,1596.1999999999998,0.08269640395940359
4208,434.46000000000004,507.57,487.0559999999999,166.24399999999997,1895.9599999999998,0.08755458975927763
4209,142.09,543.34,456.768,148.84,1590.8799999999999,0.09365885547621443
4211,101.16,331.44000000000005,426.886,142.141,1541.79,0.0921007400489042
4212,172.7,450.52,467.961,162.24,1754.22,0.09234873619044362
4213,165.12,383.87,490.06499999999994,163.17,1848.1499999999999,0.08819630441252063
4214,455.45,414.32,400.192,140.933,1697.9299999999998,0.08304229267402073
4215,149.73999999999998,482.27000000000004,427.02500000000003,143.925,1600.75,0.08995783226612525
4217,242.95,327.93,441.0,151.2,1723.68,0.08760326742782883
4220,168.61,393.05,364.12600000000003,114.142,1358.4199999999998,0.08392102589773415
4222,124.04,312.03,381.00399999999996,128.00699999999998,1448.1599999999999,0.08838802342282621
4223,168.65,486.57,332.04599999999994,116.88299999999998,1235.52,0.0946969696969697
4225,144.65,354.19,433.04799999999994,139.85999999999999,1673.1399999999999,0.08367500627562548
4226,161.85,395.0,494.241,162.129,1840.0800000000002,0.08803965044998042
4227,183.86,758.09,461.12499999999994,163.897,1876.12,0.08741445110120888
4229,157.25,469.33000000000004,441.0,145.79999999999998,1489.5,0.09801946962067808
4230,169.19,469.60999999999996,470.77,157.79999999999998,1762.1,0.08966573974235288
4231,150.2,432.4,452.244,154.12800000000001,1728.8700000000001,0.08907552331869949
4232,162.13,379.08000000000004,407.808,136.88,1585.9199999999998,0.08638518966908798
4233,176.03,323.71,424.85999999999996,135.79999999999998,1552.0,0.08762886597938144
4234,128.17000000000002,380.63,375.99,129.06500000000003,1423.45,0.09062489023147985
4235,125.25999999999999,467.0,439.95,145.95000000000002,1743.0,0.08376362593230063
4236,147.15,402.28999999999996,421.08,142.78,1645.6,0.08689839572192513
4237,206.74,404.98,399.21200000000005,141.9,1683.88,0.08432904957597928
4238,214.03,303.46999999999997,485.184,167.048,1830.0800000000002,0.09125284140584017
4239,113.5,346.05,423.102,141.034,1555.11,0.09066882728552965
4242,377.52000000000004,826.79,499.21200000000005,165.228,1946.28,0.08477711326222331
4244,233.71,516.91,464.832,156.02,1802.3,0.0865560672474061
4245,122.54,386.40999999999997,479.91999999999996,157.92,1842.3999999999999,0.08575770733825445
4247,213.47,265.86,409.059,140.883,1562.8500000000001,0.09021979076686822
4249,109.75000000000001,427.86,430.142,150.885,1681.29,0.08981198960322134
4250,172.11,397.46000000000004,413.95,137.821,1621.71,0.0850953623027545
4251,158.63,317.63,404.06,140.175,1544.15,0.09066476702392902
4253,140.69,365.74,381.88800000000003,130.832,1516.06,0.08640818964948617
4254,258.53,566.3,441.09000000000003,145.002,1668.0300000000002,0.08692889216620803
4255,153.20000000000002,358.53,403.18399999999997,140.11999999999998,1568.4399999999998,0.08926066664966464
