tsne_all_1,tsne_all_2,tsne_all_3,id
34.98111,18.902794,-72.57484,4359
50.478424,-128.90237,-119.54107,4360
290.10324,70.78693,-136.13602,4361
25.592287,58.70988,-110.86359,4362
43.22705,-159.44125,-100.47212,4363
208.93903,-70.89786,-80.92661,4364
-66.81346,-22.908693,-23.195354,4365
97.39089,253.31322,-61.92362,4366
196.74057,-136.36426,-105.278496,4367
204.76784,-80.76901,-72.73669,4368
-68.33818,-80.05786,5.841307,4369
-122.731705,-106.57357,-106.13342,4370
172.36734,-28.114908,-108.902596,4371
-42.176212,127.73347,-20.630404,4372
-98.13657,155.74509,-125.205574,4373
100.15557,44.084255,-142.01868,4374
-95.95279,-76.32643,-139.94078,4375
29.648512,16.31986,-2.9506657,4376
96.49135,291.8271,-123.75721,4377
-4.485453,87.86426,38.21993,4378
40.032017,-10.9617195,-110.42079,4379
41.174683,45.89962,-3.777306,4380
-62.521038,31.494537,-5.5442576,4381
104.28971,-28.19776,-145.71384,4382
69.250046,64.09977,9.009516,4383
51.31203,-56.60834,-70.79336,4384
43.955334,-104.20024,-39.982582,4385
-5.188201,202.35855,-19.888113,4386
173.52419,59.2843,-109.50698,4387
10.050957,-44.383175,143.71767,4388
125.51908,-33.868893,20.81385,4389
-3.3801205,-69.06239,98.12894,4390
-251.47435,-156.39174,-19.963455,4391
-11.556054,11.962465,39.06722,4392
-97.33254,-109.25706,102.00769,4393
225.72055,7.966576,78.328545,4394
-90.521736,28.184784,-29.980085,4395
8.83795,-15.4463825,148.38095,4396
64.37402,-73.15615,151.19568,4397
49.935192,-100.95064,59.708405,4398
-85.38699,-200.08318,18.56053,4399
-420.48593,-129.74779,-52.983253,4400
15.709814,-28.263481,43.645546,4401
191.73979,-21.432508,23.92689,4402
-74.636505,32.757427,-3.0578754,4403
-32.051712,-92.98004,78.26905,4404
-100.90061,-177.34235,112.96341,4405
104.64469,55.417572,170.09428,4406
43.231556,-48.08506,66.98751,4407
-66.86925,3.2025213,84.697495,4408
26.770851,30.634853,45.696056,4409
-197.76881,-132.12762,20.836508,4410
-92.962364,-77.20038,73.55884,4411
-82.10805,-85.26595,70.34039,4412
17.196238,-11.24951,76.56337,4413
-198.08519,54.2233,33.859013,4414
-182.75644,-26.987772,137.46703,4415
21.452244,-12.852359,20.808039,4416
-19.438868,-22.365112,77.476685,4417
2.149238,142.52802,123.47419,4418
-83.63193,-93.662056,10.959489,4419
85.266365,-42.251965,-78.97807,4420
42.421253,14.538488,174.63171,4421
272.53998,-67.071884,-11.251783,4422
-117.62199,-41.44389,-188.4062,4423
-70.575066,29.443016,-170.07408,4424
168.60806,-138.73904,-69.31555,4425
51.1372,-27.148808,-35.774128,4426
-80.13275,258.07275,-246.70218,4427
-38.454124,29.452517,-142.00238,4428
-59.92787,-182.57375,3.3450558,4429
75.60149,-71.34318,-97.8893,4430
256.41095,2.227395,-162.32178,4431
151.85208,-54.86654,-60.842773,4432
-20.504063,-40.33201,-93.01585,4433
107.94102,4.844277,-63.41566,4434
113.385445,-109.374306,-46.921314,4435
39.02726,-81.464096,-39.018337,4436
-326.85214,-122.43697,-22.164759,4437
63.538403,-9.203658,6.4642177,4438
151.60703,-55.85,-95.723206,4439
-26.013922,-186.34947,-93.25124,4440
-93.173,-73.658844,-45.682354,4441
-68.35722,63.211525,-57.573215,4442
21.873516,-25.507874,-103.05321,4443
7.057674,-91.93752,-60.672836,4444
3.9672859,-65.18641,-43.836357,4445
315.4698,-30.886364,-74.235954,4446
82.992615,60.12391,-58.642822,4447
281.806,-103.42973,-3.7664044,4448
72.48037,-106.23891,-40.255043,4449
-95.214745,-70.28522,-88.611435,4450
219.51025,181.5773,-70.624626,4451
21.122232,-8.018949,-2.0004191,4452
129.65216,-29.498774,-178.61386,4453
112.88771,3.940177,-9.138083,4454
153.37903,253.57373,4.5365515,4457
58.60495,-102.94842,9.17615,4458
-109.44871,-6.3355265,-56.168636,4459
-140.54994,-66.83284,118.52028,4460
143.70108,-128.85048,130.04378,4461
159.41911,-43.964317,49.27097,4462
-145.21582,-254.551,-151.59085,4463
-27.203102,-6.372576,47.887592,4464
48.869823,-1.65989,-123.95765,4465
-74.58476,117.8494,-90.34955,4466
-55.12798,-49.31317,38.623466,4467
-26.113781,71.01358,-27.597971,4468
105.694756,-16.32603,93.45421,4469
-8.669329,15.862951,103.07333,4470
48.423252,39.055286,196.35468,4471
-62.17092,-56.77066,123.412224,4472
7.954011,7.961343,67.05694,4473
288.0053,-40.953297,-27.452145,4474
9.442679,-98.795135,134.59146,4475
203.00972,-20.330252,63.20011,4476
86.01459,50.462727,6.1811895,4477
5.606222,131.70384,101.22482,4478
-192.90195,56.2382,11.858417,4479
-114.628265,-58.577286,41.033127,4480
106.75968,98.31401,196.44365,4481
32.99416,69.04961,9.472261,4482
-123.31396,109.077576,103.36168,4483
-19.948956,-121.53351,139.46803,4484
-23.836983,192.26547,-79.42182,4485
-6.930062,59.940548,-15.672027,4486
246.50099,111.21042,120.85343,4487
-19.169645,-22.993217,89.42454,4488
3.501682,-140.31366,25.949377,4489
29.456179,-33.321617,-60.183716,4490
114.8454,81.78029,-13.809171,4491
-43.967903,-122.064835,49.999176,4492
157.17516,-132.31212,90.35279,4493
68.213715,-155.33711,34.55107,4494
-25.529215,33.739796,-79.36533,4495
-78.7131,-98.74149,89.97304,4496
-4.989682,148.88649,31.003052,4497
-297.29623,-70.7735,155.36893,4498
-172.4983,-64.19876,-30.667707,4499
141.0068,9.489556,14.389031,4500
155.69307,-52.82559,-4.1960506,4501
42.80469,-55.306187,-47.191456,4502
27.709131,-31.051289,125.45388,4503
-132.03629,59.790543,31.360512,4504
6.1058517,111.973885,129.84929,4505
54.784172,70.75507,-94.96027,4506
1.2389485,-17.14952,48.013374,4507
147.84132,-52.786427,175.3511,4508
-83.5535,84.29182,76.731476,4509
131.09988,-46.282322,75.26826,4510
-53.330994,-106.63686,90.32898,4511
33.007484,17.172684,61.53472,4512
-24.196114,156.4057,-22.637999,4513
131.29555,-166.94502,106.265564,4514
-31.60262,-11.976944,14.183344,4515
-74.69958,206.25224,14.1338005,4516
254.55942,-37.444016,-26.585285,4517
-89.72975,175.3884,79.57515,4518
-164.89088,269.9128,-24.125713,4519
130.01917,43.93757,106.338615,4520
-240.76149,-208.62523,68.35499,4521
-51.502728,260.90274,-59.36264,4522
93.34101,-48.403698,21.439238,4523
-165.20493,166.79214,78.85199,4524
-392.66565,-327.30286,-183.05298,4525
-83.50403,-10.0059805,120.97383,4526
171.35635,117.929955,0.41623884,4527
-114.91532,163.78784,-37.701622,4540
156.61493,-138.84126,-97.60569,4541
-118.21284,-76.182884,-24.111992,4542
56.937687,52.665955,-57.269073,4543
187.12486,-203.26833,-116.64399,4544
96.66771,-45.551765,58.380516,4545
4.7366285,160.9074,18.233519,4546
113.18434,-36.460445,169.22977,4547
143.83707,-101.872215,128.46997,4548
27.818388,-96.65982,-133.78247,4549
91.35364,-27.258371,51.527565,4553
-26.485727,-100.835106,-137.12262,4554
223.6286,34.639774,-87.36741,4555
92.43495,59.655052,108.29052,4556
101.9722,-27.131878,-14.3355465,4558
-91.32571,251.24944,88.55949,4559
26.102888,-15.677927,-87.23708,4562
-57.527725,-126.00598,-123.37413,4563
178.79912,-114.69013,-109.07465,4564
-344.78442,206.8051,35.5806,4565
-82.3889,-186.86201,74.36171,4566
54.66558,42.702587,91.92173,4567
-128.52104,-72.68203,67.534904,4568
-146.55515,-35.54172,2.0897408,4569
47.550385,-12.697634,-36.654087,4570
-40.334106,-34.48804,-41.584515,4572
-2.9320414,-89.044205,119.26891,4573
39.37952,20.321802,73.30511,4574
276.0573,58.698845,14.961899,4575
27.573261,-157.59756,-94.226,4576
39.183144,-37.341496,-53.138966,4577
71.019356,93.888916,11.462262,4578
35.753025,58.07396,53.861515,4579
149.79276,-72.15739,-42.877613,4580
49.76631,84.11391,-5.9816103,4581
-109.7137,-30.293936,-90.70456,4582
-14.334784,-63.210384,58.132298,4584
-29.950935,-41.846207,68.579704,4585
45.860954,-169.71457,-112.857086,4586
-40.705956,-108.55662,77.42403,4587
-90.981636,21.729998,-151.82834,4589
42.444763,109.81395,-115.107445,4590
-88.272644,-122.963234,53.362396,4591
70.87182,-131.88908,-30.725616,4592
-1.2435356,1.7648616,-17.204617,4593
-32.740078,-61.723946,-84.64303,4594
17.70094,-183.46114,-18.914238,4595
-109.19891,167.56401,-9.055671,4596
33.051975,-32.4376,-138.41222,4597
94.71851,-33.923206,94.00022,4598
-121.86854,284.04672,150.65303,4599
103.904305,33.288593,33.334774,4600
66.60087,-23.24394,-51.008415,4601
72.99291,140.28113,119.89694,4602
28.652184,-62.24534,-152.71266,4603
-108.39153,-113.71756,-198.72118,4604
116.9887,-7.508608,156.45892,4606
-76.06505,-8.707959,59.54818,4607
96.36427,-195.10683,-78.38145,4608
75.018456,-42.015057,-86.395256,4609
44.810036,-176.47029,-86.93989,4610
-62.6634,-54.769268,-30.781103,4611
27.199211,-134.81404,56.894325,4612
35.21064,127.808426,-201.5907,4615
126.15866,7.977587,-84.2147,4616
-59.8084,-16.810364,126.53503,4618
101.93133,186.90326,26.170969,4619
-213.18741,-71.74614,281.50812,4620
55.964554,-156.32916,-93.2366,4621
-271.7976,-76.147934,-92.3442,4623
-190.185,88.44834,-36.00567,4624
75.26281,-54.499805,-72.08711,4625
-91.68317,-86.51599,45.821785,4626
45.09479,102.79329,6.163043,4627
-45.710796,-2.9581711,106.98919,4628
-177.3852,69.824875,-2.8791833,4629
-122.1986,93.44465,176.16096,4630
-2.031911,-37.660282,38.789097,4631
-25.812002,-78.07314,60.447983,4632
-71.02115,-199.04163,-4.53629,4633
73.24257,55.216106,-26.170214,4635
-82.82188,-87.720955,-63.758446,4636
-145.0692,-43.123173,-95.215904,4637
-176.25755,199.90614,-35.69961,4641
387.32678,38.457443,-7.0414414,4643
71.50921,-51.006187,110.94171,4644
-156.78328,-24.144215,-15.146359,4645
-13.569967,-130.36421,94.55705,4646
-148.31358,-121.77555,-133.34474,4647
107.283455,-37.011677,-56.605526,4648
88.84221,409.917,50.939693,4649
-228.4045,242.79927,-65.814026,4650
-48.822533,-169.96428,-60.14058,4651
-43.949383,19.164143,7.463569,4654
-47.062096,-53.87967,130.49365,4655
11.2560835,47.650463,94.86974,4656
-68.17223,-66.91319,174.31752,4657
-72.03102,-209.79956,12.356424,4658
-66.0013,91.617676,11.079889,4659
-56.373215,56.930416,16.220495,4660
25.807507,83.60315,260.28995,4661
-58.540123,143.88837,171.03569,4662
378.19708,50.70458,125.87089,4663
-91.62996,154.41225,-136.35356,4664
-202.86761,18.45772,16.735239,4665
-28.778976,-50.468002,54.177845,4666
-55.205177,-184.87352,109.50939,4667
1.9478366,-26.708263,61.96394,4668
-114.79888,9.032756,-6.566147,4669
-91.39664,58.331528,-7.191908,4670
-45.81703,42.968204,18.16102,4671
179.04999,54.428562,225.89618,4672
97.05531,61.49274,-14.048712,4673
-161.28082,307.50363,60.33422,4674
147.9994,-2.0256283,8.512973,4675
-48.060204,16.900652,125.489685,4678
-114.00957,-17.67525,153.50856,4681
-5.835545,-101.15694,90.13693,4682
25.810568,59.720013,71.99548,4687
-62.40519,90.7409,110.664925,4688
2.7038374,106.01066,50.31582,4689
14.777478,6.0412197,-61.86088,4690
141.41177,21.323313,75.279816,4691
127.16648,-104.21222,38.771835,4692
-76.46742,-10.184762,33.694485,4693
-28.556215,-25.773163,6.9118667,4694
84.07854,57.426968,131.60088,4695
69.690025,106.705475,34.871086,4696
107.0484,-184.9006,32.027172,4697
-121.913414,78.44741,-73.62503,4698
-44.208252,-23.764568,-2.5384293,4699
183.07274,90.27466,18.446625,4700
138.09688,-54.552444,129.89426,4701
-116.59804,147.30624,107.917404,4702
96.88235,75.113,86.20707,4703
-62.25846,-142.92067,26.744877,4704
6.4189615,6.987663,101.64001,4705
4.31876,-54.120487,88.73015,4706
-38.553272,-137.4019,56.945477,4707
91.126144,1.4844375,29.838404,4708
133.20583,143.36163,-72.126686,4709
75.58708,72.97845,14.653986,4710
-27.117416,-100.954994,42.465626,4711
107.765144,37.511425,-110.13321,4712
-176.73547,-144.18994,134.42218,4713
-465.70746,-20.897055,-63.053,4714
45.644863,25.502426,161.1993,4715
-17.0256,-70.99857,276.30936,4716
-229.63821,-180.81381,-97.52269,4717
-133.29977,-30.050077,-80.000275,4718
49.677116,178.56117,118.59835,4719
23.86287,468.42496,-70.91956,4720
8.091916,-70.775795,-102.624664,4721
147.91208,-16.725027,33.72062,4722
-97.746704,-50.655453,193.6564,4723
0.15594569,74.0945,13.213614,4724
-245.5645,7.852854,101.605835,4725
-127.20802,173.09276,132.32756,4726
6.4776464,157.86249,-21.509775,4727
-241.53957,-14.393652,-0.3815651,4728
21.584383,-54.523106,39.735516,4729
-4.73715,158.68304,24.527016,4730
41.060307,-22.229143,61.615913,4731
-100.35622,-124.466415,45.649445,4732
131.5635,-10.53857,180.88503,4733
149.89732,-54.107136,91.37834,4734
-272.07703,-137.38739,-6.77775,4735
15.903494,20.149643,87.952545,4736
32.44442,119.58596,55.222313,4737
7.9828763,-9.344089,-83.03486,4738
32.30719,71.26783,182.36964,4739
25.239178,59.877964,38.20247,4740
13.532903,-151.04877,111.863594,4741
-123.46634,-44.081554,27.519499,4742
39.872734,11.315893,-28.395935,4743
55.238712,-148.88358,-65.25764,4744
31.96805,-108.223335,-152.54886,4745
-109.215034,-89.19174,-37.004986,4746
229.4953,-61.94483,37.259777,4747
-114.71773,-50.42086,-98.79373,4748
-5.077986,-103.33277,-40.451473,4749
-53.010487,210.60098,9.000761,4750
1.0808842,-24.469906,-73.04242,4751
200.30917,-36.638577,-52.68361,4752
66.793175,12.835272,150.55219,4753
9.469857,117.04285,-127.72151,4754
98.68119,-71.24397,-100.16869,4755
-54.973373,295.2099,-91.29219,4756
-41.09354,-96.827965,-59.63333,4759
170.8887,5.5219293,-1.0443524,4760
-195.12375,319.30936,-115.17311,4761
88.218735,60.948757,-30.492512,4762
61.452526,-71.66318,-197.34315,4763
-116.19067,-212.15063,-47.06559,4764
98.96895,-72.25803,14.167804,4765
-24.20336,9.265785,40.051792,4766
42.924957,-113.4215,-88.369865,4767
142.19519,-243.94295,12.559249,4768
1.7631055,-120.00522,-74.33165,4769
-49.98879,-64.30847,-60.94805,4770
74.86415,-147.06487,-78.91678,4771
77.685486,-5.5708146,29.35019,4772
-43.93114,-49.437763,214.2464,4773
164.81686,-145.4783,22.255526,4774
-56.823658,-121.293076,214.69968,4775
219.17471,-0.18716413,75.04233,4776
16.640392,201.62802,-12.7210865,4777
-4.273191,297.5222,102.450195,4778
88.4422,-49.463127,86.74317,4779
-12.071075,-18.306948,12.527954,4780
-49.910873,-181.07414,64.51789,4781
177.02875,-45.481205,80.493935,4782
196.18396,32.289265,-30.248617,4783
42.911263,20.516684,8.170071,4784
-18.40315,66.936844,59.51021,4785
-26.139547,288.21503,101.354675,4786
-40.721962,-168.1989,-43.530136,4787
-41.32444,69.274155,209.72958,4788
110.89469,117.4265,0.20945752,4789
-21.602133,-58.883648,24.859741,4790
-214.95596,10.519809,49.328682,4791
28.031038,-50.100903,131.47427,4792
-70.27791,-40.115036,77.57453,4793
-26.804049,119.54728,141.54726,4794
-20.127129,64.0994,125.69616,4795
-61.156834,147.28186,101.81543,4796
71.86559,17.433973,14.338454,4797
142.8188,-110.94023,54.886066,4798
-116.671684,-57.46834,33.76618,4799
71.57979,103.4084,3.6338751,4800
-90.60747,109.57212,-15.970731,4801
-20.867498,79.25574,-64.98201,4802
-64.02612,101.90299,107.89151,4803
126.743454,39.420197,176.11427,4804
-200.94609,46.361076,129.14508,4805
-51.42791,-76.388405,40.451714,4806
121.081474,26.417706,53.21462,4807
-178.80359,-248.64386,21.74877,4808
67.958046,288.56668,61.97526,4809
-134.36967,-70.441414,85.69257,4810
-384.4621,178.96167,-53.803894,4811
-8.806997,-150.53244,129.25188,4812
90.318665,53.20146,76.08213,4813
133.79855,6.8006606,-44.196007,4814
-22.882881,71.38677,69.45336,4815
-332.16052,-36.165264,44.012653,4816
51.483665,-159.6152,55.029114,4817
-137.51534,-117.30417,28.24266,4818
-34.52418,43.11182,127.81191,4819
-37.399746,47.62534,208.77542,4820
56.86799,16.705881,84.708595,4821
-68.00325,-31.61379,99.667305,4822
-22.193806,135.25526,7.071106,4823
-6.3203516,-105.55498,-13.83807,4824
-31.806684,30.987907,186.69238,4825
-47.777664,-12.219706,34.023003,4826
105.08382,10.853471,164.70972,4827
67.33413,-14.105161,-36.7487,4828
45.07464,32.27331,231.0579,4829
-306.50278,-183.30751,252.47395,4830
-47.773308,31.974758,18.790007,4831
-91.260475,-15.296515,39.31546,4832
173.78131,95.3823,-65.25407,4833
73.56606,14.275935,35.29051,4834
186.2897,-104.09915,188.37338,4835
-12.66248,165.85995,111.973854,4836
-57.444622,-122.00835,29.99646,4837
19.916866,-45.015533,36.44129,4838
-203.70769,-113.348564,69.239746,4839
-212.0701,-154.51472,-14.198889,4840
-138.7396,200.31654,28.162626,4841
-103.53977,-73.89642,-5.7918444,4842
100.09399,61.08146,60.870663,4843
45.04697,183.38524,87.55362,4844
155.95529,-76.2642,-65.75185,4845
-59.84932,-138.99591,88.98577,4846
1.1442677,15.322798,97.38843,4847
-176.5523,-109.02166,-83.010056,4848
101.206154,19.324593,264.8344,4849
-189.95209,-10.092221,70.42552,4850
-8.895698,-74.46304,60.58258,4851
58.079136,-127.00654,-84.12629,4852
256.2755,9.546268,71.77418,4853
-48.212704,-37.04913,60.18055,4854
22.952112,-167.61372,37.28424,4855
65.68151,50.183327,135.4125,4856
71.25789,-70.63207,83.90985,4857
208.29301,-1.1450828,101.7099,4858
26.87467,121.06938,131.04921,4859
90.2431,-72.04807,80.52049,4860
-250.92838,-222.40553,-26.840982,4861
2.2500901,-207.9094,133.76704,4862
-100.658844,-106.86913,77.57179,4863
68.79909,-254.02312,-59.83937,4864
-54.85819,-231.92813,-54.641552,4865
-48.33113,-55.191296,13.547012,4866
102.68908,125.562065,44.749542,4867
-55.038982,-169.17717,46.61976,4868
46.620544,-22.405392,74.568245,4869
-77.643364,-178.51523,52.418705,4870
-257.6516,19.312212,134.08626,4871
4.5829597,126.85022,-63.642326,4872
-332.34982,-273.7733,68.84016,4873
126.57452,27.275177,66.085396,4874
-78.05029,152.13634,101.752655,4875
121.95332,113.03995,131.96521,4876
204.26788,31.307554,52.20568,4877
182.17657,33.28282,-51.511665,4878
-70.919136,-132.71503,-126.66252,4879
-160.01402,-38.804153,-31.48215,4880
-296.8482,82.64863,-38.77453,4881
-82.94599,80.48467,-52.730938,4882
-37.73707,-134.04561,26.565973,4883
-198.68636,-89.621994,263.31436,4884
-74.71379,-133.37712,136.03014,4885
107.47761,21.011652,14.382356,4886
-23.275772,43.70052,98.11331,4887
-236.3023,-202.35919,-13.536299,4888
-73.97065,-29.091543,71.85827,4889
188.84111,199.19475,38.73315,4890
225.06511,51.32139,81.05435,4891
8.038415,66.72648,68.60682,4892
-44.54237,201.27686,142.06407,4893
-115.38732,55.916706,-3.9282103,4894
-63.706833,47.895855,-41.07465,4895
-3.824416,-23.402533,40.44288,4896
-75.51929,39.322063,-100.692406,4897
-48.038967,-40.07284,172.61908,4898
238.48502,7.935529,89.38782,4899
29.59517,8.602565,-57.07828,4900
-39.279133,74.2079,87.167725,4901
-25.38362,-116.683205,55.506786,4902
94.08714,19.165392,165.58,4903
189.34398,-98.20306,114.887825,4904
-196.73119,-107.78977,126.6457,4905
-158.28079,20.423801,55.551327,4906
-152.18848,10.774035,7.8602777,4907
-497.93015,20.814669,32.22422,4908
-116.53467,115.459526,49.82537,4909
-9.052981,-57.425392,-38.374924,4910
-86.02165,98.22642,122.493126,4911
102.76534,-33.261642,108.184906,4912
-134.39401,-95.5187,55.036594,4913
130.85959,-10.926414,35.301678,4914
232.10138,81.16486,207.00116,4915
8.67894,-124.847984,123.38979,4916
-116.918236,146.84378,94.8954,4917
57.267887,107.06913,62.063812,4918
-203.65717,78.26009,46.48381,4919
39.009487,-139.68173,41.43738,4920
-38.148174,-121.02761,85.33905,4921
141.24274,29.1596,59.589405,4922
139.88716,-72.81784,18.100056,4923
127.99267,-60.43366,-35.122295,4924
118.02722,15.77563,157.7505,4925
-337.78802,-88.64854,-11.037665,4926
-84.65778,-210.50043,-47.670746,4927
-14.931558,-143.91946,-4.0492907,4928
0.47242177,95.84106,42.268925,4929
64.436844,-45.374527,147.52339,4930
8.912763,167.9562,-0.07631046,4931
180.91167,41.2518,-57.99971,4932
123.24985,141.31511,235.85367,4933
117.43144,45.586884,28.979702,4934
-108.87268,-61.14895,62.044476,4935
6.0505385,-96.53677,54.29894,4936
-61.92041,-44.379303,-73.67471,4937
-26.576687,22.602102,77.5458,4938
37.732582,-131.72823,-13.427338,4939
-81.055984,-85.12308,168.664,4940
-70.88919,73.241875,48.136536,4941
-168.73164,5.7671,37.112392,4942
-234.3623,-210.76553,58.724583,4943
-89.11481,-79.036194,8.2164345,4944
-13.546774,0.33411804,106.55594,4945
-40.68231,75.07465,34.427597,4946
31.770721,191.85141,133.37529,4947
57.101395,-34.277943,-2.1082377,4948
-20.82103,-13.15049,94.681755,4949
99.06577,-103.96403,114.2846,4950
-6.8948245,-33.190247,130.20451,4951
4.0113487,-39.171406,-24.838268,4952
185.61223,-112.77184,47.768772,4953
65.68001,132.28816,176.3724,4954
56.91222,-53.207546,-77.873405,4955
-15.226513,54.678818,-65.537575,4956
77.72941,71.2581,34.985718,4957
189.35887,61.13473,130.63158,4958
-121.0744,-88.86841,-95.68816,4959
-102.82061,-132.0041,134.68471,4960
6.866649,-152.27559,132.95935,4961
-66.806816,-82.87943,-8.727008,4962
-208.3073,-28.254246,9.277242,4963
-166.0307,-109.01373,22.057146,4964
156.58534,-7.8826103,169.83507,4965
303.98386,166.23956,118.73398,4966
88.800705,145.05942,263.54977,4967
-143.94641,-99.22234,64.8938,4968
-255.09271,44.960747,120.974846,4969
53.357273,-8.108976,-22.150135,4970
-500.47922,20.491999,37.710274,4971
34.956387,-13.404543,-25.865328,4972
-106.35343,151.53525,88.41543,4973
75.36818,-79.57154,64.03571,4974
28.573624,100.70599,149.06615,4975
125.134285,-25.952833,84.66833,4976
-199.30753,-71.19994,65.088684,4977
-17.404299,58.44548,-74.48232,4978
-135.4637,-161.94698,-33.438007,4979
162.62773,115.57236,-12.251659,4980
-32.065998,-9.210546,263.59506,4981
-49.51186,-180.69781,-40.93713,4982
-56.58477,9.6364565,-23.743671,4983
92.29209,-23.762882,34.047157,4984
-1.496821,26.263943,118.8389,4985
-117.22378,-100.81207,60.53284,4986
-152.22751,-195.77269,40.605663,4987
198.39972,80.66159,190.094,4988
224.40584,-0.9725383,105.75449,4989
-94.93467,72.08514,-34.48376,4990
27.635534,14.691007,76.40945,4991
-356.34195,95.00879,68.71737,4992
41.554462,379.4372,-6.3526487,4993
-288.93542,-262.9916,87.30088,4994
-402.93085,-140.94049,188.95891,4995
70.1413,49.571064,-138.96733,4996
25.47966,132.29489,-145.89912,4997
-98.80275,-66.34614,-141.8276,4998
-158.14973,-33.297726,34.27619,4999
-55.52683,-78.42698,8.675513,5000
-176.61914,72.78544,-48.797096,5001
-288.4671,-257.72595,8.717002,5002
-31.900448,-43.279953,-1.2443584,5003
-47.01045,6.507364,-89.88786,5004
144.36234,40.87625,-54.39211,5005
83.68927,188.70753,-53.34148,5006
111.37619,-150.32274,-51.361618,5007
217.14532,-46.65839,26.91107,5008
119.69346,138.874,-69.38472,5009
36.639027,-212.66402,15.735161,5010
-216.47127,-185.68268,-44.385372,5011
140.21205,-49.845455,-55.358105,5012
-169.18015,-0.2872887,-39.08956,5013
12.548561,-63.561443,-68.38438,5014
61.96833,-93.604904,34.673573,5015
-73.32924,63.69456,-118.768456,5016
153.8924,87.62786,-8.092012,5017
210.24094,19.625444,-68.75765,5018
211.88113,-56.02547,-28.850012,5019
-59.459568,-107.487724,-62.10617,5020
-113.260895,143.84415,-95.169685,5021
62.24834,-184.0367,-62.689964,5022
-356.0519,-140.45454,-71.47014,5023
-112.07344,147.75162,-106.255684,5024
-114.56823,-36.610855,46.254364,5025
-54.115417,-26.008532,-186.19466,5026
-178.549,66.594894,-119.520325,5027
142.93364,-32.858643,29.68241,5028
89.35837,-37.593174,-59.71675,5029
11.539073,-212.12039,-54.221405,5030
-245.76843,375.30527,-158.56654,5031
22.387451,-39.72865,-84.87552,5032
-72.81708,-142.24706,-110.54862,5033
-81.34953,-283.987,-104.03924,5034
89.42021,-97.55116,-135.96689,5035
52.163834,-187.35252,-34.814518,5036
-329.25253,-147.59267,-135.55688,5037
-190.31494,-173.76302,-80.20459,5038
-34.670727,-25.79798,78.51386,5039
-127.81681,-9.952034,-0.63881487,5040
40.86205,-54.146606,-30.808226,5041
-27.721643,-51.211166,-92.532455,5042
279.55444,-88.16373,-9.849324,5043
5.07959,-53.508244,-121.084145,5044
45.996292,-98.28488,-132.19461,5045
-33.83026,139.24983,-163.9564,5046
-322.48407,-155.88142,-140.46967,5047
-190.67166,-150.90085,-124.459076,5048
119.810936,-87.1331,-56.372406,5049
-61.46469,446.52505,-122.24909,5050
60.606483,-78.78374,22.567263,5051
4.933564,-172.40614,-105.234924,5052
98.442184,-127.94086,-57.573338,5053
-296.03043,-65.56084,-110.4528,5055
22.270893,28.610527,7.743801,5056
-437.27216,-356.5889,-141.59085,5057
-31.495863,-191.42964,-45.724392,5058
82.07562,9.228844,-173.46791,5059
16.819117,9.047477,-35.34087,5060
-104.46891,30.171638,-11.822692,5061
24.471123,-107.35608,-120.618744,5062
-85.29578,-220.86586,-57.52438,5063
73.251564,86.571724,-120.662605,5064
22.177628,-76.27431,-85.179565,5065
-84.63358,-68.38384,-111.29186,5066
-118.53751,172.3714,-80.28395,5067
54.36711,-94.14103,-68.113144,5068
-244.59427,-75.76276,-60.269444,5069
21.130054,-161.90154,25.765839,5070
54.060516,-206.90887,-79.00975,5071
26.872715,-199.44894,-52.231968,5072
70.11301,121.263954,-119.76301,5073
-31.632957,259.41824,-147.44733,5074
126.1834,112.119255,-138.75946,5075
-237.24747,-64.69179,-144.83856,5076
230.65561,-135.4609,-84.29393,5077
-145.14072,-0.45025226,-87.61673,5078
9.664829,-107.3075,-66.114044,5079
-55.446423,-225.4424,-11.714584,5080
-72.48331,-30.936657,-31.936918,5081
-208.61842,62.941284,79.46249,5082
-138.15802,-106.558075,-87.38499,5083
-82.19713,-132.24704,-76.09842,5084
81.82999,35.01631,-88.65039,5085
105.72306,48.43255,-54.47199,5086
-58.719208,-163.46968,-28.867266,5087
208.17459,20.663713,40.189873,5088
167.4507,-59.6533,-119.85509,5089
136.81772,-84.16559,-44.6453,5090
44.04956,-74.275085,-53.238377,5091
-124.35752,5.24171,-53.01073,5092
142.06973,-135.36816,-69.75607,5093
-50.60594,-5.4463024,-142.93784,5094
-113.38142,-80.25532,7.298705,5095
-122.28741,-102.75368,-132.83018,5096
-73.70215,-208.32231,-79.500595,5097
35.77438,177.49823,-67.74782,5098
-3.4316175,-65.45481,-53.78338,5099
-52.351154,-81.19178,-27.268576,5100
-25.537546,-0.019212298,31.92829,5101
-35.497776,-15.516414,-129.58281,5102
163.46332,-35.83381,-112.353615,5103
-268.50888,25.847816,-15.092836,5104
-387.73834,-223.6545,-30.880188,5105
-173.19188,-89.766304,-39.55776,5106
-167.93225,74.074745,-112.227,5107
77.40069,-42.012703,-126.928825,5108
-148.33835,-118.21427,37.49198,5109
151.65501,-103.02037,-135.20396,5110
203.2177,-51.12703,-17.768415,5111
-20.850702,-113.67207,75.39742,5112
-132.45305,-82.322845,-82.82783,5113
37.23557,35.862747,-1.324735,5114
142.73595,-92.84856,-42.837475,5115
